Cary Grant	Positive Talking Points	witty
Cary Grant	Positive Talking Points	urbane
Cary Grant	Positive Talking Points	debonair
Cary Grant	Positive Talking Points	charming
Cary Grant	Positive Talking Points	charming
Giacomo Casanova	Typical Activity	chasing after women
Giacomo Casanova	Typical Activity	seducing women
Giacomo Casanova	Typical Activity	womanizing
Giacomo Casanova	Vehicle of Choice	horse-drawn carriage
Giacomo Casanova	Weapon of Choice	aphrodisiac overdose
Giacomo Casanova	Seen Wearing	silk trousers
Giacomo Casanova	Domains	Italian culture
Giacomo Casanova	Domains	Italian culture
Giacomo Casanova	Domains	Romance
Giacomo Casanova	Genres	history
Giacomo Casanova	Genres	culture
Giacomo Casanova	Portrayed By	Heath Ledger
Giacomo Casanova	Category	Lover
Giacomo Casanova	Category	Writer
Giacomo Casanova	Category	Diarist
Giacomo Casanova	Negative Talking Points	lusty
Giacomo Casanova	Negative Talking Points	priapic
Giacomo Casanova	Negative Talking Points	adulterous
Giacomo Casanova	Negative Talking Points	womanizing
Giacomo Casanova	Positive Talking Points	suave
Giacomo Casanova	Positive Talking Points	persuasive
Giacomo Casanova	Positive Talking Points	persistent
Giacomo Casanova	Positive Talking Points	romantic
Giacomo Casanova	Positive Talking Points	charming
Charlemagne	Typical Activity	running an empire
Charlemagne	Typical Activity	consolidating an empire
Charlemagne	Vehicle of Choice	sedan chair
Charlemagne	Weapon of Choice	broad sword
Charlemagne	Seen Wearing	decorative suit of armor
Charlemagne	Domains	the Medieval world
Charlemagne	Domains	European history
Charlemagne	Genres	history
Charlemagne	Genres	culture
Charlemagne	Genres	politics
Charlemagne	Group Affiliation	The Holy Roman Empire
Charlemagne	Category	Emperor
Charlemagne	Category	Politician
Charlemagne	Category	Conqueror
Charlemagne	Negative Talking Points	controlling
Charlemagne	Negative Talking Points	over-ambitious
Charlemagne	Negative Talking Points	ruthless
Charlemagne	Positive Talking Points	powerful
Charlemagne	Positive Talking Points	successful
Charlemagne	Positive Talking Points	dominant
Charlemagne	Positive Talking Points	unifying
Charlemagne	Positive Talking Points	book-loving
Charles Atlas	Typical Activity	working out
Charles Atlas	Typical Activity	bodybuilding
Charles Atlas	Weapon of Choice	roundhouse punch
Charles Atlas	Seen Wearing	speedos
Charles Atlas	Domains	Bodybuilding
Charles Atlas	Genres	sport
Charles Atlas	Category	Bodybuilder
Charles Atlas	Category	Businessman
Charles Atlas	Negative Talking Points	musclebound
Charles Atlas	Negative Talking Points	stiff
Charles Atlas	Negative Talking Points	egotistical
Charles Atlas	Negative Talking Points	self-promoting
Charles Atlas	Positive Talking Points	muscular
Charles Atlas	Positive Talking Points	well-built
Charles Atlas	Positive Talking Points	athletic
Charles Atlas	Positive Talking Points	handsome
Charles Atlas	Positive Talking Points	strong
Charles Atlas	Positive Talking Points	toned
Charles Darwin	Opponent	Alfred Russel Wallace
Charles Darwin	Opponent	Richard Owen
Charles Darwin	Typical Activity	explaining evolution
Charles Darwin	Typical Activity	promoting Darwinism
Charles Darwin	Typical Activity	explaining natural selection
Charles Darwin	Vehicle of Choice	HMS Beagle
Charles Darwin	Weapon of Choice	dinosaur tooth
Charles Darwin	Seen Wearing	starched collar
Charles Darwin	Domains	the Natural Sciences
Charles Darwin	Domains	Evolution
Charles Darwin	Genres	science
Charles Darwin	Creation	Natural Selection
Charles Darwin	Group Affiliation	Darwinism
Charles Darwin	Category	Scientist
Charles Darwin	Category	Evolutionary Biologist
Charles Darwin	Category	Pioneer
Charles Darwin	Negative Talking Points	shy
Charles Darwin	Positive Talking Points	insightful
Charles Darwin	Positive Talking Points	modest
Charles Darwin	Positive Talking Points	clever
Charles Darwin	Positive Talking Points	intelligent
Charles Darwin	Positive Talking Points	brave
Charles Darwin	Positive Talking Points	original
Charles Dickens	Opponent	William Makepeace Thackeray
Charles Dickens	Typical Activity	writing about social problems
Charles Dickens	Typical Activity	writing serialized stories
Charles Dickens	Vehicle of Choice	horse-drawn carriage
Charles Dickens	Weapon of Choice	workhouse sledgehammer
Charles Dickens	Seen Wearing	starched collar
Charles Dickens	Seen Wearing	top hat
Charles Dickens	Seen Wearing	Astrakhan coat
Charles Dickens	Domains	Victorian literature
Charles Dickens	Genres	literature
Charles Dickens	Portrayed By	Ralph Fiennes
Charles Dickens	Creation	David Copperfield
Charles Dickens	Creation	Great Expectations
Charles Dickens	Creation	Oliver Twist
Charles Dickens	Creation	A Christmas Carol
Charles Dickens	Category	Writer
Charles Dickens	Category	Novelist
Charles Dickens	Negative Talking Points	dense
Charles Dickens	Negative Talking Points	long-winded
Charles Dickens	Negative Talking Points	sesquipedalian
Charles Dickens	Positive Talking Points	detail-oriented
Charles Dickens	Positive Talking Points	clever
Charles Dickens	Positive Talking Points	eloquent
Charles Dickens	Positive Talking Points	engrossing
Charles Foster Kane	Opponent	Orson Welles
Charles Foster Kane	Typical Activity	running a newspaper empire
Charles Foster Kane	Typical Activity	publishing newspapers
Charles Foster Kane	Typical Activity	running for governor
Charles Foster Kane	Typical Activity	promoting yellow journalism
Charles Foster Kane	Vehicle of Choice	Rosebud sled
Charles Foster Kane	Weapon of Choice	Rosebud sleigh runner
Charles Foster Kane	Seen Wearing	three-piece suit
Charles Foster Kane	Domains	the Newspaper industry
Charles Foster Kane	Domains	Citizen Kane
Charles Foster Kane	Genres	business
Charles Foster Kane	Genres	politics
Charles Foster Kane	Genres	publishing
Charles Foster Kane	Portrayed By	Orson Welles
Charles Foster Kane	Creator	Orson Welles
Charles Foster Kane	Creation	Xanadu
Charles Foster Kane	Group Affiliation	Xanadu
Charles Foster Kane	Fictional World	Citizen Kane
Charles Foster Kane	Category	Billionaire
Charles Foster Kane	Category	Media Tycoon
Charles Foster Kane	Category	Publisher
Charles Foster Kane	Negative Talking Points	arrogant
Charles Foster Kane	Negative Talking Points	unsophisticated
Charles Foster Kane	Negative Talking Points	crass
Charles Foster Kane	Negative Talking Points	manipulative
Charles Foster Kane	Negative Talking Points	boastful
Charles Foster Kane	Negative Talking Points	megalomaniacal
Charles Foster Kane	Negative Talking Points	egotistical
Charles Foster Kane	Negative Talking Points	hypocritical
Charles Foster Kane	Positive Talking Points	rich
Charles Foster Kane	Positive Talking Points	powerful
Charles Foster Kane	Positive Talking Points	ambitious
Charlie Brown	Opponent	Lucy van Pelt
Charlie Brown	Typical Activity	playing baseball
Charlie Brown	Typical Activity	worrying about life
Charlie Brown	Vehicle of Choice	sleigh
Charlie Brown	Weapon of Choice	baseball bat
Charlie Brown	Seen Wearing	short pants
Charlie Brown	Domains	Peanuts
Charlie Brown	Domains	American culture
Charlie Brown	Genres	comics
Charlie Brown	Genres	cartoons
Charlie Brown	Genres	culture
Charlie Brown	Creator	Charles M. Schulz
Charlie Brown	Fictional World	Peanuts
Charlie Brown	Category	Child
Charlie Brown	Category	Schoolkid
Charlie Brown	Negative Talking Points	neurotic
Charlie Brown	Negative Talking Points	ineffective
Charlie Brown	Negative Talking Points	whiny
Charlie Brown	Negative Talking Points	weak
Charlie Brown	Positive Talking Points	humble
Charlie Brown	Positive Talking Points	modest
Charlie Brown	Positive Talking Points	decent
Charlie Chaplin	Opponent	Buster Keaton
Charlie Chaplin	Opponent	J. Edgar Hoover
Charlie Chaplin	Typical Activity	twirling a cane
Charlie Chaplin	Typical Activity	rescuing kids
Charlie Chaplin	Typical Activity	struggling with modern times
Charlie Chaplin	Vehicle of Choice	1929 Pierce-Arrow
Charlie Chaplin	Weapon of Choice	twirling cane
Charlie Chaplin	Seen Wearing	tramp suit
Charlie Chaplin	Seen Wearing	baggy trousers
Charlie Chaplin	Domains	Black-and-white movies
Charlie Chaplin	Domains	Comedy
Charlie Chaplin	Domains	Hollywood
Charlie Chaplin	Genres	comedy
Charlie Chaplin	Creation	The Tramp
Charlie Chaplin	Group Affiliation	United Artists
Charlie Chaplin	Category	Actor
Charlie Chaplin	Category	Comedian
Charlie Chaplin	Category	Director
Charlie Chaplin	Negative Talking Points	unfaithful
Charlie Chaplin	Negative Talking Points	adulterous
Charlie Chaplin	Positive Talking Points	funny
Charlie Chaplin	Positive Talking Points	witty
Charlie Chaplin	Positive Talking Points	graceful
Charlie Chaplin	Positive Talking Points	entertaining
Charlie Chaplin	Positive Talking Points	creative
Charlie Chaplin	Positive Talking Points	lovable
Charlie Parker	Typical Activity	playing jazz saxophone
Charlie Parker	Vehicle of Choice	New York taxicab
Charlie Parker	Weapon of Choice	saxophone
Charlie Parker	Weapon of Choice	hypodermic needle
Charlie Parker	Domains	Jazz
Charlie Parker	Genres	music
Charlie Parker	Category	Saxophonist
Charlie Parker	Category	Musician
Charlie Parker	Negative Talking Points	drug-addled
Charlie Parker	Negative Talking Points	unreliable
Charlie Parker	Positive Talking Points	tuneful
Charlie Parker	Positive Talking Points	melodic
Charlie Parker	Positive Talking Points	passionate
Charlie Parker	Positive Talking Points	groovy
Che Guevara	Opponent	Fidel Castro
Che Guevara	Typical Activity	spreading revolution
Che Guevara	Typical Activity	promoting communism
Che Guevara	Typical Activity	promoting socialism
Che Guevara	Vehicle of Choice	500cc Norton motorcycle
Che Guevara	Weapon of Choice	Argentinian steak knife
Che Guevara	Seen Wearing	Basque beret
Che Guevara	Seen Wearing	military fatigues
Che Guevara	Domains	Cuban politics
Che Guevara	Domains	the Cuban revolution
Che Guevara	Domains	Cuba
Che Guevara	Genres	politics
Che Guevara	Genres	history
Che Guevara	Portrayed By	Benicio del Toro
Che Guevara	Creation	The Cuban Revolution
Che Guevara	Group Affiliation	Communist Party of Cuba
Che Guevara	Category	Rebel
Che Guevara	Category	Revolutionary
Che Guevara	Category	Politician
Che Guevara	Negative Talking Points	violent
Che Guevara	Positive Talking Points	brave
Che Guevara	Positive Talking Points	inspiring
Che Guevara	Positive Talking Points	handsome
Che Guevara	Positive Talking Points	iconic
Che Guevara	Positive Talking Points	zealous
Christian Bale	Opponent	Leonardo DiCaprio
Christian Bale	Typical Activity	starring in action movies
Christian Bale	Typical Activity	wearing a batsuit
Christian Bale	Vehicle of Choice	Batmobile
Christian Bale	Weapon of Choice	foul-mouthed rant
Christian Bale	Seen Wearing	Batman costume
Christian Bale	Seen Wearing	black cape
Christian Bale	Domains	Hollywood
Christian Bale	Domains	Acting
Christian Bale	Genres	movies
Christian Bale	Category	Actor
Christian Bale	Negative Talking Points	aggressive
Christian Bale	Negative Talking Points	unstable
Christian Bale	Negative Talking Points	moody
Christian Bale	Negative Talking Points	mouthy
Christian Bale	Positive Talking Points	passionate
Christian Bale	Positive Talking Points	committed
Christian Bale	Positive Talking Points	compelling
Christian Bale	Positive Talking Points	uncompromising
Christian Bale	Positive Talking Points	intense
Christopher Columbus	Opponent	Martin Alonso Pinzon
Christopher Columbus	Typical Activity	searching for a new world
Christopher Columbus	Typical Activity	exploring the new world
Christopher Columbus	Vehicle of Choice	Nina
Christopher Columbus	Weapon of Choice	cutlass
Christopher Columbus	Seen Wearing	sailor hat
Christopher Columbus	Domains	the Americas
Christopher Columbus	Domains	the Age of Discovery
Christopher Columbus	Genres	history
Christopher Columbus	Genres	exploration
Christopher Columbus	Portrayed By	Gérard Depardieu
Christopher Columbus	Creation	The New World
Christopher Columbus	Category	Explorer
Christopher Columbus	Category	Discoverer
Christopher Columbus	Category	Pioneer
Christopher Columbus	Negative Talking Points	opportunistic
Christopher Columbus	Negative Talking Points	unscrupulous
Christopher Columbus	Negative Talking Points	over-ambitious
Christopher Columbus	Positive Talking Points	farseeing
Christopher Columbus	Positive Talking Points	adventurous
Christopher Columbus	Positive Talking Points	intrepid
Christopher Columbus	Positive Talking Points	bold
Christopher Columbus	Positive Talking Points	driven
Christopher Hitchens	Opponent	Jerry Falwell
Christopher Hitchens	Opponent	Henry Kissinger
Christopher Hitchens	Opponent	Mother Teresa
Christopher Hitchens	Typical Activity	ranting about politics
Christopher Hitchens	Weapon of Choice	righteous indignation
Christopher Hitchens	Domains	Political criticism
Christopher Hitchens	Domains	the Left
Christopher Hitchens	Genres	politics
Christopher Hitchens	Category	Writer
Christopher Hitchens	Category	Pundit
Christopher Hitchens	Negative Talking Points	argumentative
Christopher Hitchens	Negative Talking Points	opinionated
Christopher Hitchens	Negative Talking Points	rude
Christopher Hitchens	Negative Talking Points	glib
Christopher Hitchens	Positive Talking Points	passionate
Christopher Hitchens	Positive Talking Points	eloquent
Christopher Hitchens	Positive Talking Points	witty
Christopher Hitchens	Positive Talking Points	humorous
Christopher Hitchens	Positive Talking Points	insightful
Christopher Hitchens	Positive Talking Points	courageous
Chuck Norris	Typical Activity	starring in action movies
Chuck Norris	Vehicle of Choice	Jeep Wrangler
Chuck Norris	Weapon of Choice	wooden acting
Chuck Norris	Seen Wearing	khakis
Chuck Norris	Seen Wearing	camo gear
Chuck Norris	Domains	Hollywood
Chuck Norris	Domains	Acting
Chuck Norris	Domains	Action movies
Chuck Norris	Genres	movies
Chuck Norris	Category	Actor
Chuck Norris	Category	Martial Artist
Chuck Norris	Negative Talking Points	dense
Chuck Norris	Negative Talking Points	inarticulate
Chuck Norris	Negative Talking Points	simple-minded
Chuck Norris	Negative Talking Points	gung-ho
Chuck Norris	Negative Talking Points	wooden
Chuck Norris	Negative Talking Points	stiff
Chuck Norris	Positive Talking Points	agile
Chuck Norris	Positive Talking Points	strong
Chuck Norris	Positive Talking Points	determined
Chuck Norris	Positive Talking Points	tough
Cicero	Opponent	Julius Caesar
Cicero	Typical Activity	giving speeches
Cicero	Typical Activity	defending plaintiffs
Cicero	Vehicle of Choice	sedan chair
Cicero	Weapon of Choice	gilded oratory
Cicero	Seen Wearing	toga
Cicero	Domains	Oratory
Cicero	Domains	Rhetoric
Cicero	Domains	Ancient Rome
Cicero	Domains	Roman politics
Cicero	Genres	history
Cicero	Genres	culture
Cicero	Genres	politics
Cicero	Group Affiliation	The Roman Empire
Cicero	Category	Orator
Cicero	Category	Politician
Cicero	Category	Lawyer
Cicero	Negative Talking Points	ambitious
Cicero	Negative Talking Points	political
Cicero	Positive Talking Points	eloquent
Cicero	Positive Talking Points	inspiring
Cicero	Positive Talking Points	intellectual
Cicero	Positive Talking Points	educated
Cicero	Positive Talking Points	logical
Cicero	Positive Talking Points	persuasive
Cicero	Positive Talking Points	oratorical
Cicero	Positive Talking Points	patrician
Clark Gable	Typical Activity	starring in Hollywood movies
Clark Gable	Vehicle of Choice	1935 Duesenberg JN
Clark Gable	Weapon of Choice	lantern jaw
Clark Gable	Seen Wearing	sharp suit
Clark Gable	Domains	Hollywood
Clark Gable	Domains	Acting
Clark Gable	Genres	movies
Clark Gable	Category	Actor
Clark Gable	Negative Talking Points	shallow
Clark Gable	Negative Talking Points	wooden
Clark Gable	Positive Talking Points	handsome
Clark Gable	Positive Talking Points	chiseled
Clark Gable	Positive Talking Points	charismatic
Clark Kent	Opponent	Lex Luthor
Clark Kent	Typical Activity	reporting for The Daily Planet
Clark Kent	Vehicle of Choice	New York taxicab
Clark Kent	Weapon of Choice	sharpened pencil
Clark Kent	Weapon of Choice	super-strength
Clark Kent	Weapon of Choice	heat vison
Clark Kent	Seen Wearing	bad suit
Clark Kent	Seen Wearing	spectacles
Clark Kent	Domains	DC Comics
Clark Kent	Domains	Metropolis
Clark Kent	Domains	the Daily Planet
Clark Kent	Genres	comics
Clark Kent	Genres	movies
Clark Kent	Portrayed By	Christopher Reeve
Clark Kent	Portrayed By	Henry Cavill
Clark Kent	Portrayed By	George Reeves
Clark Kent	Creator	Jerry Siegel
Clark Kent	Creator	Joe Shuster
Clark Kent	Group Affiliation	The Daily Planet
Clark Kent	Fictional World	Superman
Clark Kent	Category	Reporter
Clark Kent	Category	Journalist
Clark Kent	Negative Talking Points	shy
Clark Kent	Negative Talking Points	humble
Clark Kent	Negative Talking Points	inconfident
Clark Kent	Negative Talking Points	dull
Clark Kent	Positive Talking Points	reliable
Clark Kent	Positive Talking Points	decent
Clark Kent	Positive Talking Points	hard-working
Cleopatra	Opponent	Caesar Augustus
Cleopatra	Typical Activity	seducing emperors
Cleopatra	Vehicle of Choice	sedan chair
Cleopatra	Weapon of Choice	poison asp
Cleopatra	Seen Wearing	white satin dress
Cleopatra	Seen Wearing	gold tiara
Cleopatra	Domains	Ancient Egypt
Cleopatra	Genres	history
Cleopatra	Genres	culture
Cleopatra	Genres	politics
Cleopatra	Portrayed By	Elizabeth Taylor
Cleopatra	Category	Queen
Cleopatra	Category	Political Leader
Cleopatra	Negative Talking Points	over-ambitious
Cleopatra	Negative Talking Points	bossy
Cleopatra	Negative Talking Points	manipulative
Cleopatra	Positive Talking Points	beautiful
Cleopatra	Positive Talking Points	seductive
Cleopatra	Positive Talking Points	exotic
Cleopatra	Positive Talking Points	cunning
Julius Caesar	Opponent	Brutus
Julius Caesar	Typical Activity	running an empire
Julius Caesar	Vehicle of Choice	sedan chair
Julius Caesar	Weapon of Choice	jeweled dagger
Julius Caesar	Weapon of Choice	hidden dagger
Julius Caesar	Seen Wearing	toga
Julius Caesar	Domains	Roman politics
Julius Caesar	Domains	Ancient Rome
Julius Caesar	Genres	politics
Julius Caesar	Genres	history
Julius Caesar	Portrayed By	Rex Harrison
Julius Caesar	Group Affiliation	The Roman Empire
Julius Caesar	Category	Emperor
Julius Caesar	Category	Politician
Julius Caesar	Negative Talking Points	imperious
Julius Caesar	Negative Talking Points	autocratic
Julius Caesar	Negative Talking Points	power-hungry
Julius Caesar	Negative Talking Points	over-ambitious
Julius Caesar	Negative Talking Points	over-reaching
Julius Caesar	Positive Talking Points	powerful
Julius Caesar	Positive Talking Points	regal
Julius Caesar	Positive Talking Points	bold
Julius Caesar	Positive Talking Points	strategic
Julius Caesar	Positive Talking Points	ambitious
Julius Caesar	Positive Talking Points	tactical
Julius Caesar	Positive Talking Points	patrician
Clint Eastwood	Typical Activity	starring in action movies
Clint Eastwood	Typical Activity	directing movies
Clint Eastwood	Vehicle of Choice	Gran Torino
Clint Eastwood	Weapon of Choice	six shooter
Clint Eastwood	Weapon of Choice	.357 Magnum
Clint Eastwood	Seen Wearing	poncho
Clint Eastwood	Seen Wearing	cowboy hat
Clint Eastwood	Seen Wearing	leather chaps
Clint Eastwood	Domains	Hollywood
Clint Eastwood	Domains	Acting
Clint Eastwood	Genres	movies
Clint Eastwood	Category	Actor
Clint Eastwood	Category	Director
Clint Eastwood	Category	Pianist
Clint Eastwood	Negative Talking Points	terse
Clint Eastwood	Negative Talking Points	gruff
Clint Eastwood	Negative Talking Points	surly
Clint Eastwood	Negative Talking Points	intimidating
Clint Eastwood	Negative Talking Points	grizzled
Clint Eastwood	Positive Talking Points	tough
Clint Eastwood	Positive Talking Points	handsome
Clint Eastwood	Positive Talking Points	strong
Clint Eastwood	Positive Talking Points	rugged
Colin Farrell	Opponent	Jamie Foxx
Colin Farrell	Typical Activity	starring in Hollywood movies
Colin Farrell	Typical Activity	starring in indy movies
Colin Farrell	Typical Activity	womanizing
Colin Farrell	Typical Activity	making unauthorized sex tapes
Colin Farrell	Vehicle of Choice	old Ford Bronco
Colin Farrell	Weapon of Choice	bad boy charm
Colin Farrell	Seen Wearing	scruffy T-shirt
Colin Farrell	Domains	Hollywood
Colin Farrell	Domains	Acting
Colin Farrell	Genres	movies
Colin Farrell	Category	Actor
Colin Farrell	Category	Lothario
Colin Farrell	Negative Talking Points	vulgar
Colin Farrell	Negative Talking Points	brash
Colin Farrell	Negative Talking Points	uncouth
Colin Farrell	Negative Talking Points	womanizing
Colin Farrell	Positive Talking Points	handsome
Colin Farrell	Positive Talking Points	charming
Colin Farrell	Positive Talking Points	affable
Colin Farrell	Positive Talking Points	rugged
Colonel Sanders	Opponent	Ronald McDonald
Colonel Sanders	Opponent	Ray Kroc
Colonel Sanders	Typical Activity	deep-frying chicken
Colonel Sanders	Typical Activity	selling fried chicken
Colonel Sanders	Vehicle of Choice	KFC truck
Colonel Sanders	Weapon of Choice	high-fat diet
Colonel Sanders	Weapon of Choice	greasy drumstick
Colonel Sanders	Seen Wearing	Kentucky bow tie
Colonel Sanders	Seen Wearing	goatee
Colonel Sanders	Seen Wearing	white seersucker suit
Colonel Sanders	Domains	KFC
Colonel Sanders	Domains	Fried Chicken
Colonel Sanders	Domains	Southern Food
Colonel Sanders	Domains	Fast Food
Colonel Sanders	Genres	business
Colonel Sanders	Creation	Kentucky Fried Chicken
Colonel Sanders	Group Affiliation	Kentucky Fried Chicken
Colonel Sanders	Category	Businessman
Colonel Sanders	Category	Restauranteur
Colonel Sanders	Negative Talking Points	manipulative
Colonel Sanders	Negative Talking Points	old
Colonel Sanders	Positive Talking Points	charming
Colonel Sanders	Positive Talking Points	polite
Colonel Sanders	Positive Talking Points	avuncular
Confucius	Typical Activity	teaching philosophy
Confucius	Typical Activity	spreading philosophy
Confucius	Typical Activity	teaching the next generation
Confucius	Vehicle of Choice	sedan chair
Confucius	Weapon of Choice	poisoned fortune cookie
Confucius	Weapon of Choice	sharpened chop stick
Confucius	Seen Wearing	straw hat
Confucius	Seen Wearing	oriental robe
Confucius	Domains	Chinese philosophy
Confucius	Domains	Eastern philosophy
Confucius	Genres	philosophy
Confucius	Creation	Confucianism
Confucius	Category	Philosopher
Confucius	Negative Talking Points	preachy
Confucius	Negative Talking Points	stern
Confucius	Negative Talking Points	bossy
Confucius	Negative Talking Points	humorless
Confucius	Positive Talking Points	wise
Confucius	Positive Talking Points	erudite
Confucius	Positive Talking Points	farseeing
Confucius	Positive Talking Points	eloquent
Copernicus	Opponent	Ptolemy
Copernicus	Typical Activity	promoting Heliocentrism
Copernicus	Vehicle of Choice	horse-drawn carriage
Copernicus	Weapon of Choice	wooden ruler
Copernicus	Seen Wearing	cowl
Copernicus	Domains	Astronomy
Copernicus	Domains	the Cosmos
Copernicus	Domains	Medieval science
Copernicus	Genres	science
Copernicus	Creation	Heliocentrism
Copernicus	Category	Scientist
Copernicus	Category	Monk
Copernicus	Category	Pioneer
Copernicus	Category	Heretic
Copernicus	Negative Talking Points	timid
Copernicus	Negative Talking Points	overly-cautious
Copernicus	Positive Talking Points	insightful
Copernicus	Positive Talking Points	systematic
Copernicus	Positive Talking Points	revolutionary
Cosmo Kramer	Typical Activity	mooching from neighbors
Cosmo Kramer	Typical Activity	developing crazy schemes
Cosmo Kramer	Vehicle of Choice	New York taxicab
Cosmo Kramer	Weapon of Choice	bad breath
Cosmo Kramer	Weapon of Choice	body odor
Cosmo Kramer	Seen Wearing	bowling shirt
Cosmo Kramer	Seen Wearing	loud shirt
Cosmo Kramer	Domains	The Seinfeld Chronicles
Cosmo Kramer	Domains	Comedy
Cosmo Kramer	Genres	television
Cosmo Kramer	Genres	culture
Cosmo Kramer	Portrayed By	Michael Richards
Cosmo Kramer	Creator	Jerry Seinfeld
Cosmo Kramer	Creator	Larry David
Cosmo Kramer	Creation	Kramerica
Cosmo Kramer	Group Affiliation	Kramerica
Cosmo Kramer	Fictional World	Seinfeld
Cosmo Kramer	Category	Scrounger
Cosmo Kramer	Category	Neighbour
Cosmo Kramer	Negative Talking Points	scrounging
Cosmo Kramer	Negative Talking Points	troublesome
Cosmo Kramer	Negative Talking Points	madcap
Cosmo Kramer	Negative Talking Points	crazy
Cosmo Kramer	Negative Talking Points	irksome
Cosmo Kramer	Negative Talking Points	nutty
Cosmo Kramer	Negative Talking Points	tactless
Cosmo Kramer	Positive Talking Points	affable
Cosmo Kramer	Positive Talking Points	neighborly
Cosmo Kramer	Positive Talking Points	loyal
Courtney Love	Opponent	Dave Grohl
Courtney Love	Typical Activity	playing grungy music
Courtney Love	Vehicle of Choice	pink Cadillac
Courtney Love	Weapon of Choice	pepper spray
Courtney Love	Weapon of Choice	Taser gun
Courtney Love	Weapon of Choice	knee kick
Courtney Love	Seen Wearing	bin bag
Courtney Love	Domains	Rock music
Courtney Love	Domains	Alternative Rock
Courtney Love	Genres	music
Courtney Love	Genres	singing
Courtney Love	Creation	Hole
Courtney Love	Group Affiliation	Hole
Courtney Love	Category	Rock Singer
Courtney Love	Category	Singer
Courtney Love	Category	Widow
Courtney Love	Negative Talking Points	tacky
Courtney Love	Negative Talking Points	sleazy
Courtney Love	Negative Talking Points	vulgar
Courtney Love	Negative Talking Points	unattractive
Courtney Love	Negative Talking Points	shameless
Courtney Love	Positive Talking Points	forceful
Courtney Love	Positive Talking Points	confident
Courtney Love	Positive Talking Points	assertive
Courtney Love	Positive Talking Points	uninhibited
Croesus	Typical Activity	collecting treasures
Croesus	Typical Activity	ruining an empire
Croesus	Vehicle of Choice	sedan chair
Croesus	Weapon of Choice	golden sword
Croesus	Seen Wearing	gold toga
Croesus	Domains	Lydia
Croesus	Domains	the Ancient world
Croesus	Genres	history
Croesus	Genres	culture
Croesus	Genres	politics
Croesus	Category	King
Croesus	Category	Billionaire
Croesus	Negative Talking Points	decadent
Croesus	Negative Talking Points	spoiled
Croesus	Negative Talking Points	greedy
Croesus	Negative Talking Points	corrupt
Croesus	Positive Talking Points	rich
Croesus	Positive Talking Points	privileged
Croesus	Positive Talking Points	wealthy
Croesus	Positive Talking Points	powerful
Herodotus	Typical Activity	writing about history
Herodotus	Typical Activity	recording history
Herodotus	Vehicle of Choice	sedan chair
Herodotus	Weapon of Choice	Greek fire
Herodotus	Seen Wearing	toga
Herodotus	Domains	Ancient Greece
Herodotus	Domains	the Ancient world
Herodotus	Genres	history
Herodotus	Genres	culture
Herodotus	Category	Historian
Herodotus	Category	Writer
Herodotus	Negative Talking Points	critical
Herodotus	Negative Talking Points	overly-folksy
Herodotus	Positive Talking Points	systematic
Herodotus	Positive Talking Points	scholarly
Herodotus	Positive Talking Points	well-informed
Herodotus	Positive Talking Points	insightful
Herodotus	Positive Talking Points	historically-reliable
Herodotus	Positive Talking Points	judicious
Daffy Duck	Opponent	Bugs Bunny
Daffy Duck	Typical Activity	chasing rabbits
Daffy Duck	Typical Activity	spitting while speaking
Daffy Duck	Vehicle of Choice	cartoon jalopy
Daffy Duck	Weapon of Choice	Quack Fu
Daffy Duck	Domains	Looney Tunes
Daffy Duck	Domains	Warner Bros animation
Daffy Duck	Genres	cartoons
Daffy Duck	Portrayed By	Mel Blanc
Daffy Duck	Creator	Chuck Jones
Daffy Duck	Fictional World	Looney Tunes
Daffy Duck	Category	Duck
Daffy Duck	Negative Talking Points	lisping
Daffy Duck	Negative Talking Points	brash
Daffy Duck	Negative Talking Points	combative
Daffy Duck	Negative Talking Points	slobbery
Daffy Duck	Negative Talking Points	insecure
Daffy Duck	Negative Talking Points	paranoid
Daffy Duck	Positive Talking Points	zany
Daffy Duck	Positive Talking Points	jealous
Daffy Duck	Positive Talking Points	daffy
Dame Edna Everage	Opponent	Sir Les Patterson
Dame Edna Everage	Typical Activity	moaning about men
Dame Edna Everage	Vehicle of Choice	pink limousine
Dame Edna Everage	Weapon of Choice	lady's fan
Dame Edna Everage	Seen Wearing	ball gown
Dame Edna Everage	Domains	Australia
Dame Edna Everage	Domains	Drag
Dame Edna Everage	Domains	Cross-Dressing
Dame Edna Everage	Genres	comedy
Dame Edna Everage	Genres	television
Dame Edna Everage	Portrayed By	Barry Humphreys
Dame Edna Everage	Creator	Barry Humphries
Dame Edna Everage	Category	Cross Dresser
Dame Edna Everage	Category	Transvestite
Dame Edna Everage	Category	Female Impersonator
Dame Edna Everage	Negative Talking Points	sarcastic
Dame Edna Everage	Negative Talking Points	sharp-tongued
Dame Edna Everage	Negative Talking Points	ugly
Dame Edna Everage	Positive Talking Points	witty
Dame Edna Everage	Positive Talking Points	entertaining
Dame Edna Everage	Positive Talking Points	ironic
Dame Edna Everage	Positive Talking Points	insightful
Dan Brown	Typical Activity	writing pot-boilers
Dan Brown	Vehicle of Choice	gold-plated bookmobile
Dan Brown	Weapon of Choice	nails of the holy cross
Dan Brown	Seen Wearing	Harris tweed
Dan Brown	Domains	The Da Vinci Code
Dan Brown	Domains	Popular fiction
Dan Brown	Genres	literature
